Date,Temperature,precipitation (mm),Wind Speed (m/s),Humidity (%),Pressure (hPa),Condition
2022-12-27,2.2,,2,31.9,1022.3,clear
2022-12-28,1.9,,1.5,45.6,1023.8,clear
2022-12-29,0.3,,2,45.6,1026.9,clear
2022-12-30,1.2,,0.9,52.1,1026.4,clear
2022-12-31,1.7,,1.5,46.9,1025.1,clear
2022-01-01,1.1,,1.7,34.1,1025.2,clouds
2022-01-02,3.5,,1.9,51.4,1021.8,clear
2022-01-03,2.8,,1.7,49.1,1020.8,clear
2022-01-04,4,,1.3,58.8,1021.8,clouds
2022-01-05,4.9,,3.8,45.8,1021.5,clouds
2022-01-06,6,,2.8,43.3,1021.8,clouds
2022-01-07,3.7,,1.7,56,1024.2,clear
2022-01-08,3.9,,1.7,51.1,1019.6,clear
2022-01-09,4.3,,1.1,64.9,1017.7,clouds
2022-01-10,5.6,,1.7,70.3,1015.1,clouds
2022-01-11,1.7,,4.7,37.8,1013.1,clear
2022-01-12,-0.9,,2.8,37.4,1016.9,clear
2022-01-13,-0.6,,2.9,37.4,1015.4,clouds
2022-01-14,0.1,,1.8,43.1,1020.4,clouds
2022-01-15,3.3,,1.5,55.4,1018.8,clouds
2022-01-16,4,,2.9,52.3,1019,clear
2022-01-17,1.6,,2.9,41.8,1021.5,clouds
2022-01-18,-0.1,,2.5,36.9,1022.5,clear
2022-01-19,1.7,,2.6,45.6,1019.4,clouds
2022-01-20,1,,2.6,42,1022.4,clear
2022-01-21,2.5,,1.8,53.6,1025.6,clouds
2022-01-22,5.8,,2.1,71.5,1022,clouds
2022-01-23,8.1,,2.7,69.9,1016,clouds
2022-01-24,6.4,,3.2,60.9,1017.4,clouds
2022-01-25,6.2,0.1,2.2,64.4,1017.4,rain
2022-01-26,5.1,,1.9,58.3,1019.4,clouds
2022-01-27,5,,1.7,54.6,1018.5,clouds
2022-01-28,4.1,,2,34.6,1017.8,clouds
2022-01-29,3.6,,2.5,31.6,1015.5,clouds
2022-01-30,2.8,,2.3,27.1,1015.6,clouds
2022-01-31,3.5,,2.4,34.5,1019.7,clear
2022-02-01,3.6,,4.4,51.4,1020.8,clear
2022-02-02,2,,2.1,49.4,1022.5,clouds
2022-02-03,2.6,,2.6,39.6,1020.9,clouds
2022-02-04,1.7,,3.9,37.5,1019.4,clear
2022-02-05,-0.8,,3.1,46.6,1020.7,clear
2022-02-06,0.2,,3.3,46.4,1023.8,clouds
2022-02-07,1.2,,2.4,40.4,1022.7,clouds
2022-02-08,3.8,,2.5,36.9,1021.9,clouds
2022-02-09,5.1,,2.1,49.9,1020.5,clouds
2022-02-10,7.2,,2.2,46.1,1017.3,clouds
2022-02-11,5.9,,2,42.3,1021.1,clouds
2022-02-12,7.8,,2.3,49.4,1020,clouds
2022-02-13,9,,2.6,57.6,1016.4,clouds
2022-02-14,8.6,,2.6,61.3,1015.7,clouds
2022-02-15,2.3,,4.4,47.1,1015.6,clear
2022-02-16,-1.6,,3.7,45.1,1017.9,clear
2022-02-17,-2.2,,2.6,35.5,1022.7,clouds
2022-02-18,3.1,,2.9,50.9,1024.9,clouds
2022-02-19,5.4,0.1,2.5,53.8,1017.3,rain
2022-02-20,-0.2,,4.9,30.6,1020.3,clear
2022-02-21,1.8,,2.8,43.6,1024.5,clear
2022-02-22,1.4,,3.6,34.8,1026.2,clouds
2022-02-23,0.4,,2.7,37.6,1026.2,clouds
2022-02-24,1.5,,3.3,37.1,1025.4,clear
2022-02-25,4.1,,2,50,1023.2,clear
2022-02-26,7,,3.5,65.1,1016.9,clear
2022-02-27,6.2,,2.8,46.1,1018,clear
2022-02-28,7.5,,1.9,54.3,1018,clouds
2022-03-01,9.9,6.6,2,75.1,1010.1,rain
2022-03-02,5.8,,2.9,46.8,1013,clear
2022-03-03,7.3,,2.1,64.3,1015,clear
2022-03-04,9.7,,2.4,76.6,1011.6,clouds
2022-03-05,8.1,,4.6,37.1,1010.2,clear
2022-03-06,4.2,,2.6,40,1016.5,clear
2022-03-07,6.9,,2.8,55,1016.1,clouds
2022-03-08,7.7,,1.7,59.4,1014.8,clear
2022-03-09,9.5,,1.9,59.8,1017.8,clear
2022-03-10,10.5,,1.9,78.5,1018,clouds
2022-03-11,12.6,0.1,1.1,85.5,1015,rain
2022-03-12,15.8,,2.6,84.4,1013.7,clouds
2022-03-13,15.6,11.4,4.8,91.1,1009.2,rain
2022-03-14,11.8,0.1,1.5,91.9,1008.9,rain
2022-03-15,10.7,,1.6,73.3,1010.2,clear
2022-03-16,11.3,,1.5,70.4,1011.9,clear
2022-03-17,10.8,12.1,2.6,75.9,1014.7,rain
2022-03-18,8.2,19.9,3.2,84,1005.5,rain
2022-03-19,6.2,3.2,2.5,78.1,1005.9,rain
2022-03-20,7.3,,1.7,71,1014.9,clouds
2022-03-21,8.6,0.1,2.1,55,1018.8,rain
2022-03-22,9.2,,2.3,53.4,1016.9,clouds
2022-03-23,9.1,,2.3,62.6,1014.2,clouds
2022-03-24,9.4,,2,63.8,1017,clear
2022-03-25,12.8,8.4,3.8,80.6,1014,rain
2022-03-26,14.4,58.1,5.5,84,1000,rain
2022-03-27,12.8,,1.5,55.9,1011,clouds
2022-03-28,9.5,,1.4,45.4,1021.8,clouds
2022-03-29,10.7,,0.3,65.3,1021.6,clear
2022-03-30,12.8,,0.6,89.1,1017.2,clouds
2022-03-31,12.3,1.2,1,84.6,1018.8,rain
2022-04-01,9.9,0.1,1.7,60.6,1024.8,rain
2022-04-02,10.7,,0.3,62.5,1023.4,clear
2022-04-03,10.8,,1.4,67.6,1023.6,clear
2022-04-04,12,,2,72.4,1023.5,clear
2022-04-05,12.3,,2,58.6,1018.5,clouds
2022-04-06,13.8,,1.9,51.9,1016.4,clear
2022-04-07,13.9,,1.8,62.4,1013.4,clear
2022-04-08,14.1,,2.4,62.1,1016.3,clear
2022-04-09,15.2,,2.9,77.1,1014.1,clear
2022-04-10,17.2,,1.9,78,1014.6,clouds
2022-04-11,16.1,2.4,0.9,91.1,1011.6,rain
2022-04-12,17.6,,2,92.9,1008.5,clouds
2022-04-13,14.7,,2.5,80.1,1011,clouds
2022-04-14,12.5,0.7,2.5,73.5,1012.9,rain
2022-04-15,12.5,,2.9,64.8,1012.8,clouds
2022-04-16,12.3,,2.6,54.9,1014,clouds
2022-04-17,13.1,,1.8,67.5,1014.5,clouds
2022-04-18,15.3,,1.9,49.3,1013.6,clouds
2022-04-19,16.9,,2.3,38.4,1013.3,clear
2022-04-20,16.7,,1.9,44.1,1013,clear
2022-04-21,13.6,4,1.2,81.3,1010.6,rain
2022-04-22,16.1,,2.3,77.5,1009.6,clouds
2022-04-23,17.1,,1.2,72.4,1009.3,clouds
2022-04-24,17.3,,2.4,81.6,1007.7,clear
2022-04-25,17.5,27.2,1.7,85.5,1007.8,rain
2022-04-26,17.4,143.7,2.6,97.9,999.9,rain
2022-04-27,16.6,,2,66.1,1010.6,clouds
2022-04-28,16.5,,2.2,57.5,1012.8,clouds
2022-04-29,12.3,13.7,2.9,75.5,1011.5,rain
2022-04-30,13.9,,2.2,67.8,1013.8,clouds
2022-05-01,15,,2.3,46.9,1010,clouds
2022-05-02,15.1,,3.2,50.5,1010.3,clear
2022-05-03,13.9,,2.3,63.1,1016.6,clear
2022-05-04,15.6,,2.4,69.1,1017.1,clear
2022-05-05,17,,1.9,71.5,1016.4,clear
2022-05-06,18.2,,1.7,75.5,1013.2,clear
2022-05-07,19,,1.9,70,1013,clouds
2022-05-08,16.7,,2.1,56.1,1015.1,clouds
2022-05-09,16.8,,1.9,49.9,1014.2,clouds
2022-05-10,16.8,0.1,1.9,55.1,1013.1,rain
2022-05-11,18.8,,1.7,70.4,1011.5,clouds
2022-05-12,19.7,,1.6,79.1,1007.4,clouds
2022-05-13,17.9,0.1,1.5,80.8,1004.5,rain
2022-05-14,18.6,,1.3,45.5,1008,clouds
2022-05-15,16.4,,1,50,1010,clouds
2022-05-16,16.6,,0.5,53.9,1009.4,clouds
2022-05-17,17.4,,0.1,68.4,1011.7,clear
2022-05-18,18.7,,0.8,66,1015.1,clear
2022-05-19,18.7,,1.8,59,1014.9,clouds
2022-05-20,18.9,,1.5,70.3,1010.5,clouds
2022-05-21,20.5,0.1,1.5,68.5,1005.1,rain
2022-05-22,22,,1.8,60.5,1004.2,clear
2022-05-23,20.3,,1.9,76.1,1009.1,clouds
2022-05-24,21.9,,1.6,68.9,1009.7,clear
2022-05-25,20.3,,2.3,74,1006,clouds
2022-05-26,20.5,,2.3,66.5,1000.9,clouds
2022-05-27,21.4,,3.8,52.6,999.2,clear
2022-05-28,20.6,,1.9,62.1,1003.8,clouds
2022-05-29,20.3,0.1,1.7,68.4,1002.9,rain
2022-05-30,21.7,0.1,2,68.3,998.3,rain
2022-05-31,21.9,,2.5,46.3,1004.7,clear
2022-06-01,21,,2.1,62.5,1003.8,clouds
2022-06-02,20.3,,2.5,80.3,1004.3,clear
2022-06-03,21,,1.9,75.6,1007,clear
2022-06-04,21.2,,1.7,63.8,1008.1,clouds
2022-06-05,17.8,51.3,2.5,92.4,999.3,rain
2022-06-06,19.6,5.8,1.9,83.4,996.7,rain
2022-06-07,18.6,,1.7,71.1,1004.8,clouds
2022-06-08,18.1,0.1,1.7,76.4,1008.9,rain
2022-06-09,19.8,,1.8,72.1,1010.5,clouds
2022-06-10,20.4,,1.7,77.5,1010.7,clouds
2022-06-11,21.5,0.1,1.7,73.3,1008.5,rain
2022-06-12,20.4,,2,69.9,1010,clouds
2022-06-13,19.9,0.1,1.9,73,1006.2,rain
2022-06-14,17.3,13.5,2.7,95.1,1004.1,rain
2022-06-15,19.9,0.4,2.3,88.5,1004.7,rain
2022-06-16,21.7,,2.9,81.6,1005.3,clouds
2022-06-17,22.2,,2.5,85.4,1005.8,clouds
2022-06-18,23.6,,2.2,82,1004.6,clouds
2022-06-19,23.1,,2.4,87.3,1004.7,clouds
2022-06-20,23.6,,1.7,87.6,1001.7,clouds
2022-06-21,25.1,,1.9,81.9,1000.7,clouds
2022-06-22,23.7,,2.3,87.6,1004.8,clouds
2022-06-23,23.7,1,4.1,95.1,1001.4,rain
2022-06-24,23.4,12.7,6.1,93,1002.1,rain
2022-06-25,23.5,3.5,4.2,92.5,1004.3,rain
2022-06-26,24,1.5,4.1,97.4,1009,rain
2022-06-27,25.1,3.1,6.4,95.4,1008.1,rain
2022-06-28,25.2,5.2,7,92.8,1005.4,rain
2022-06-29,25.4,3.5,7.2,91.6,1005.8,rain
2022-06-30,25,0.1,3.5,93.5,1010,rain
2022-07-01,25.6,,1.5,88.1,1011.9,clear
2022-07-02,27.3,,1.4,74.6,1009.4,clouds
2022-07-03,26.9,0.1,1.8,75.8,1005.9,rain
2022-07-04,27.4,0.1,1.5,77.5,1002.5,rain
2022-07-05,26.7,,2.4,84.3,1002.4,clouds
2022-07-06,26.6,0.1,2.1,90,1005.9,rain
2022-07-07,27.3,0.1,3.4,89.8,1005.4,rain
2022-07-08,26.3,1.4,2.5,92.4,1000.4,rain
2022-07-09,27.3,,1.8,78.1,998.8,clouds
2022-07-10,26.8,,1.5,81.1,1002.6,clouds
2022-07-11,24.7,26.3,1,95.3,1003.1,rain
2022-07-12,25,,1.5,82.5,1005.3,clouds
2022-07-13,24.5,0.1,1.7,84.9,1002.8,rain
2022-07-14,26.8,1.7,2.3,87.6,996.9,rain
2022-07-15,25,,1.7,87.5,996.1,clouds
2022-07-16,26.2,,1.7,77.9,995.2,clouds
2022-07-17,26,0.1,2,77.3,997.9,rain
2022-07-18,22.9,70.7,2,97.9,996.9,rain
2022-07-19,25.1,,2.1,89.4,999.1,clouds
2022-07-20,25.5,,1.4,82,1003.3,clouds
2022-07-21,26,20.9,4,81.6,999.2,rain
2022-07-22,25.6,,2.5,72.6,1002.4,clouds
2022-07-23,24.2,0.1,1.5,85,1003.3,rain
2022-07-24,25.7,22,3.7,86,1000.4,rain
2022-07-25,25.2,,2.1,86.4,1005.4,clouds
2022-07-26,25.7,,1.6,84,1007.1,clouds
2022-07-27,26.1,,2,78.1,1007.2,clouds
2022-07-28,26.9,,1.9,83.5,1008.3,clouds
2022-07-29,29,,2.3,73.1,1008.6,clear
2022-07-30,27.9,0.1,1.8,77.9,1005.6,rain
2022-07-31,26.6,8.7,2.6,88.1,1003.9,rain
2022-08-01,27.5,9.2,7,84,1004.5,rain
2022-08-02,27.5,21,5.9,89.6,1008.2,rain
2022-08-03,26.9,29.3,2.2,94,1008.6,rain
2022-08-04,28,,2.4,86.1,1006.7,clouds
2022-08-05,28.1,,2,85.9,1004,clouds
2022-08-06,28.7,,2.2,84.3,1003.4,clouds
2022-08-07,28.4,,2.9,87.8,1005.1,clouds
2022-08-08,28.8,,3.5,80.9,1006.4,clouds
2022-08-09,28.6,,4.1,81.9,1006,clouds
2022-08-10,28,0.9,3.5,85.5,1004.9,rain
2022-08-11,27.4,0.3,2.3,88.6,1003.5,rain
2022-08-12,27.7,0.1,2,88,1002.7,rain
2022-08-13,27,,2.2,89.8,1003.6,clouds
2022-08-14,28.8,,2.9,81.9,1004.4,clouds
2022-08-15,28.5,0.1,4.3,85.6,1002.3,rain
2022-08-16,26.2,29.8,2.2,92.3,1002,rain
2022-08-17,23.9,10.6,1.4,99,1003.1,rain
2022-08-18,24.7,,1.7,89.9,1004.8,clouds
2022-08-19,26,,2,89.1,1002,clouds
2022-08-20,25.8,17.3,1.9,94.3,999.7,rain
2022-08-21,25.7,0.1,1.9,77.1,1001.9,rain
2022-08-22,24.6,,1.9,78.6,1001.9,clouds
2022-08-23,25.5,,1.2,83.8,1002.8,clouds
2022-08-24,23.1,35.1,2.5,92.1,1004.4,rain
2022-08-25,23.7,,1.7,84,1004.2,clouds
2022-08-26,24.3,,1.8,73.6,1003.5,clouds
2022-08-27,23.9,,1.6,71.6,1005.6,clouds
2022-08-28,23.1,,2.2,63,1011.1,clouds
2022-08-29,23.8,0.1,2.7,75.5,1011.3,rain
2022-08-30,23.9,12,2.3,91,1006.8,rain
2022-08-31,23.6,21.4,1.2,95,1004,rain
2022-09-01,22,2.1,2.1,90.9,1009.3,rain
2022-09-02,21.2,12.3,2.9,97.5,1011.2,rain
2022-09-03,22.9,2.6,2.8,95.4,1010.1,rain
2022-09-04,26.2,,2.5,91.6,1006.6,clouds
2022-09-05,25.8,26.4,2.8,95.4,998.8,rain
2022-09-06,24.4,81.4,4.3,77.6,996.5,rain
2022-09-07,22.5,,1.3,73,1012.9,clear
2022-09-08,22.7,,2.1,73.8,1013.7,clouds
2022-09-09,22.6,,2,74.4,1013.5,clouds
2022-09-10,22.7,,2.4,75.3,1013.2,clouds
2022-09-11,23.6,,2,80,1011.1,clouds
2022-09-12,24.2,,2.5,82.6,1010.1,clouds
2022-09-13,25.4,,2.5,75.4,1010.6,clouds
2022-09-14,24.7,,2.3,74,1011.1,clouds
2022-09-15,24.9,,2.5,78.4,1008.3,clouds
2022-09-16,25.6,0.1,2.5,86.3,1005.8,rain
2022-09-17,25.6,0.4,2.9,88.9,1003.9,rain
2022-09-18,26.8,17.8,4.2,81,994.9,rain
2022-09-19,26.4,16.2,5.8,73.5,991.7,rain
2022-09-20,20.6,,1.9,61.5,1009.1,clouds
2022-09-21,19,,2,68.9,1013.7,clouds
2022-09-22,20.2,,2.5,76.3,1011.4,clouds
2022-09-23,21.9,,2.3,72,1008.8,clouds
2022-09-24,19.9,,3.2,59,1012.3,clouds
2022-09-25,19.8,0.1,2,73.5,1012.6,rain
2022-09-26,19.7,0.1,2.3,83.8,1012.8,rain
2022-09-27,21,0.1,2.1,84.1,1011.7,rain
2022-09-28,21.4,,1.7,82.3,1010.1,clouds
2022-09-29,21.7,,1.5,83.5,1010.8,clear
2022-09-30,21.3,,1.6,87.9,1012.5,clear
2022-10-01,21.7,,1.3,88,1014,clear
2022-10-02,22.6,,1.7,88.1,1014.5,clouds
2022-10-03,25.2,0.1,4.8,89.4,1012.3,rain
2022-10-04,23.1,5.5,4.8,90.9,1009.2,rain
2022-10-05,18.8,0.1,2.1,81.6,1015.3,rain
2022-10-06,17.7,4.5,1.5,91,1014.6,rain
2022-10-07,18,0.1,2.6,73.1,1014.6,rain
2022-10-08,17.5,,2.5,69,1019.8,clouds
2022-10-09,16.5,0.4,2.8,85,1013.4,rain
2022-10-10,15,,4.9,61.5,1011.5,clouds
2022-10-11,15.4,,2.5,64.4,1016.6,clear
2022-10-12,16.6,,2.5,70.4,1021.7,clear
2022-10-13,18.7,,3.2,69.8,1019.7,clouds
2022-10-14,18.4,,2.6,77.3,1015.9,clouds
2022-10-15,18.8,,1.8,83.5,1015.2,clouds
2022-10-16,19.1,,2,85.8,1014,clouds
2022-10-17,17.1,,3.2,65.8,1012.5,clear
2022-10-18,12.6,,3.3,51.1,1017.3,clear
2022-10-19,12.7,,2.4,50.1,1021,clear
2022-10-20,14.6,,1.9,63,1023.6,clear
2022-10-21,17.2,,1.2,76.5,1020.9,clouds
2022-10-22,18.9,,1.4,76.4,1016.1,clouds
2022-10-23,16.9,,1.9,65.1,1013.5,clear
2022-10-24,14,,3.6,45.3,1015.8,clear
2022-10-25,13.7,,3.3,56.6,1023,clear
2022-10-26,14.8,,2.6,67.9,1023.2,clouds
2022-10-27,16.4,,1.6,70.8,1020.7,clouds
2022-10-28,16.4,,2.4,73.8,1021.5,clear
2022-10-29,16.1,,2.5,75.9,1022.4,clouds
2022-10-30,15.1,,2.2,75.4,1021.6,clouds
2022-10-31,15.5,,3,68.9,1020,clear
2022-11-01,15.5,,1.7,71.1,1017.1,clear
2022-11-02,14.9,,1.4,67.4,1016.2,clear
2022-11-03,14.7,,1.7,63.9,1013.8,clear
2022-11-04,11.9,,3.5,41.9,1016.3,clear
2022-11-05,10,,2.8,43.1,1020.1,clear
2022-11-06,11,,1.6,58,1020.6,clear
2022-11-07,12,,1.5,68.8,1019.5,clear
2022-11-08,13,,1.5,69.8,1021,clear
2022-11-09,13.5,,1.3,74.1,1021.2,clear
2022-11-10,14.4,,1.4,68.5,1020.7,clouds
2022-11-11,17.1,,2.8,74.5,1021.9,clouds
2022-11-12,18.2,5.4,2.9,88,1015.3,rain
2022-11-13,17.4,17.4,3.4,76.5,1009.8,rain
2022-11-14,13.2,,1.7,70.6,1013.8,clouds
2022-11-15,10.6,,2.8,60.1,1013.6,clear
2022-11-16,12.4,,1.5,66.5,1016.6,clear
2022-11-17,11.6,,1.9,61.9,1019.8,clouds
2022-11-18,13.5,,3,68,1021.5,clear
2022-11-19,15.6,,2.9,69.9,1018.2,clouds
2022-11-20,13.9,0.5,2.3,87.1,1016,rain
2022-11-21,13.3,,1.5,85.3,1017.4,clouds
2022-11-22,13.5,8.2,2.7,83.5,1015.6,rain
2022-11-23,14,0.4,2.7,76.6,1011.8,rain
2022-11-24,12.2,,1.6,60.6,1016.7,clouds
2022-11-25,12.9,,1.2,78,1015.5,clouds
2022-11-26,13.5,,1.4,68.5,1012.7,clear
2022-11-27,11.7,,2.3,61.6,1016.8,clouds
2022-11-28,17.1,0.5,4.9,82.8,1012.7,rain
2022-11-29,15.4,14.5,5.2,74.8,1008.4,rain
2022-11-30,3.4,,4.4,41.5,1023.2,clouds
2022-12-01,1.4,,4.8,41.4,1025.8,clouds
2022-12-02,2.7,,2.5,51.6,1025.7,clouds
2022-12-03,7,,1.3,68.4,1021.6,clouds
2022-12-04,6.9,,4.7,35.6,1023.1,clouds
2022-12-05,4.1,,4.4,29.5,1022,clouds
2022-12-06,4.3,,2.7,45.3,1020.3,clear
2022-12-07,6.9,,2.1,53.9,1020.4,clear
2022-12-08,6.9,,1.6,65.8,1021.6,clouds
2022-12-09,8.3,,1.6,66.5,1018.5,clouds
2022-12-10,7.9,,2.1,65.5,1015.1,clouds
2022-12-11,7.2,,3.6,44.9,1017,clear
2022-12-12,6.8,2.2,2.4,73.6,1015.9,rain
2022-12-13,7.1,,3.9,56,1014.9,clouds
2022-12-14,0.5,,3.6,48.1,1021.6,clear
2022-12-15,2.2,,2,58.6,1021.7,clouds
2022-12-16,3.8,,3.1,43.5,1023,clouds
2022-12-17,1.2,,3.9,40.8,1019.8,clouds
2022-12-18,-2.7,,2.9,47.6,1018.6,clouds
2022-12-19,-0.3,,1.4,60.1,1022.5,clear
2022-12-20,2.8,,1.5,65.4,1021.9,clear
2022-12-21,4.9,15.9,2.1,94.4,1008.4,rain
2022-12-22,0.1,,4,61.9,1004.8,clouds
2022-12-23,-2.7,,5.1,52.9,1007.4,clear
2022-12-24,-1.1,,2.8,55.8,1013.4,clouds
2022-12-25,1.2,,2.5,55.5,1017,clouds
2022-12-26,1.5,,1.8,53.5,1020.1,clouds
2022-12-27,2.6,,1.8,48,1023.1,clouds
2022-12-28,2.3,,2,56,1024.9,clouds
2022-12-29,1.9,,2,58.5,1027.7,clouds
2022-12-30,2.3,,1.7,60.3,1027.4,clouds
2022-12-31,2.5,,2.1,56.9,1026.1,clouds
2022-01-01,4.9,,2.3,56.4,1027.5,clouds
2022-01-02,7.2,,3,67.1,1025,clouds
2022-01-03,6,,2.5,67.6,1024.2,clouds
2022-01-04,6.8,,3.4,62.9,1025.1,clouds
2022-01-05,5.8,18.8,2.2,82.1,1022.9,rain
2022-01-06,7.3,,4.5,64.6,1025.5,clouds
2022-01-07,5.6,,2.5,66.4,1026.6,clear
2022-01-08,6.6,,3,69.4,1023.2,clouds
2022-01-09,7.7,,2.7,68.5,1020.1,clouds
2022-01-10,7.6,0.1,2.8,70.4,1018.1,rain
2022-01-11,3.6,2.1,7.6,77.8,1018.6,snow
2022-01-12,3.8,0.1,5.1,68.4,1020.7,rain
2022-01-13,4,2.1,6.1,68.9,1020,rain
2022-01-14,4.3,,3.8,65.8,1023.4,clouds
2022-01-15,7.4,,1.9,68.3,1021.5,clouds
2022-01-16,7,0.3,4.8,68.4,1023.9,rain
2022-01-17,5.5,,4.5,65.4,1026,clouds
2022-01-18,3.8,,3.4,56.8,1025.4,clouds
2022-01-19,5.3,,3.1,57.1,1022.5,clouds
2022-01-20,2.9,,4.1,61.8,1025.1,clouds
2022-01-21,6,,2.4,68.9,1025.8,clouds
2022-01-22,10.6,1.3,3.3,70,1021.4,rain
2022-01-23,10.5,5.6,3.3,83.9,1016.5,rain
2022-01-24,10.3,,3.3,73.6,1017.4,clouds
2022-01-25,8.8,3.3,2.1,82.1,1019.4,rain
2022-01-26,7.5,,3.3,66.9,1022.5,clouds
2022-01-27,5.9,,3.6,67.5,1022.4,clouds
2022-01-28,5.2,,3.4,65.9,1022.4,clouds
2022-01-29,4.6,,3.7,62.6,1019.7,clouds
2022-01-30,4.8,,4.3,58.3,1020.1,clouds
2022-01-31,5.9,,3.4,59.5,1023.5,clouds
2022-02-01,6.3,,5.2,59.5,1025.1,clouds
2022-02-02,5,,3.5,61.9,1026.4,clouds
2022-02-03,5,,4,57,1024.5,clouds
2022-02-04,4.4,0.1,5.1,60.6,1023.8,rain
2022-02-05,3.6,0.1,6.9,61.3,1025.2,snow
2022-02-06,4.5,0.1,5.2,61.4,1027.4,snow
2022-02-07,4.4,0.1,3.1,60.6,1025.3,rain
2022-02-08,5.4,,3.6,56.5,1024.6,clouds
2022-02-09,5.9,3.7,2.4,73.4,1022,rain
2022-02-10,6.9,7.2,3.6,61.8,1021.3,rain
2022-02-11,7.5,,2.5,50.4,1022.7,clear
2022-02-12,10,,2.3,54.5,1020.7,clouds
2022-02-13,10.1,0.1,3.3,69.6,1017.2,rain
2022-02-14,9.3,0.1,3,70.9,1018.6,rain
2022-02-15,3.9,0.1,5.7,62.6,1021.8,snow
2022-02-16,2.3,0.1,6.3,65.3,1022.7,snow
2022-02-17,1.1,0.1,4.6,60.9,1025.6,snow
2022-02-18,6,2.6,2.5,71.3,1024.7,rain
2022-02-19,5.2,11.3,4.5,80.5,1021.5,rain
2022-02-20,1.8,0.1,6.7,68.4,1025.8,rain
2022-02-21,5,,4.6,57.5,1028.1,clouds
2022-02-22,4.4,,4.3,57.6,1030,clouds
2022-02-23,1.9,,4.3,61.6,1030.8,clouds
2022-02-24,3.4,,4.2,59.4,1029.9,clouds
2022-02-25,6.6,,2.6,54.6,1026.9,clear
2022-02-26,9.8,,4.5,51.8,1020,clear
2022-02-27,7.4,,3.3,49.9,1022.1,clear
2022-02-28,8.7,,1.9,57,1018.9,clouds
2022-03-01,10.1,3.8,3.4,86.8,1014.6,rain
2022-03-02,6.4,,4.3,58.6,1018.4,clouds
2022-03-03,10,,3.3,53.8,1017.6,clear
2022-03-04,12.6,,2.9,54.6,1013,clouds
2022-03-05,8.9,0.1,5,61.5,1016.6,rain
2022-03-06,6.4,,4.1,53.5,1020.8,clouds
2022-03-07,7.5,,2.5,58,1018.7,clouds
2022-03-08,9.5,,2.4,55.3,1017.6,clear
2022-03-09,11,,2.2,73.8,1020,clear
2022-03-10,12.5,,2.2,55,1018.8,clouds
2022-03-11,16.5,,2.2,65.6,1015.3,clouds
2022-03-12,17,,2.3,72.9,1014.4,clouds
2022-03-13,17.7,5.8,5.4,79.3,1010,rain
2022-03-14,13.8,,2.5,94.9,1011.3,clouds
2022-03-15,10.4,,2.3,79.8,1012.6,clouds
2022-03-16,13.7,,2,74.8,1013.9,clear
2022-03-17,13.4,25.9,3.7,79.6,1012.5,rain
2022-03-18,10.3,32.1,4.4,94,1006.3,rain
2022-03-19,7.7,3.3,4.7,79.3,1010.1,rain
2022-03-20,7.9,,3,72.4,1018.2,clouds
2022-03-21,9.3,11.8,2.9,72.9,1020.4,rain
2022-03-22,9.4,4.4,2.4,64.3,1019.2,rain
2022-03-23,9,2,2.3,77.9,1016.7,rain
2022-03-24,11.2,,2.8,60,1018.5,clear
2022-03-25,16.4,1.7,3.9,67.9,1010,rain
2022-03-26,12.1,4.4,6.2,85.6,1006.2,rain
2022-03-27,12.7,,3.3,46.1,1016.1,clouds
2022-03-28,10.8,,3.2,56.4,1022.8,clouds
2022-03-29,13.1,,3.7,71.5,1022.1,clear
2022-03-30,15.4,0.1,2.2,85.3,1017.9,rain
2022-03-31,11.5,0.9,2.8,85.8,1022.1,rain
2022-04-01,11.9,,3.8,67.9,1026.1,clouds
2022-04-02,10.8,,2.7,59.1,1026.1,clouds
2022-04-03,10.4,,2.5,60,1026.1,clear
2022-04-04,11.9,,2.4,59.5,1025.9,clear
2022-04-05,13,,2.9,52.3,1021.4,clouds
2022-04-06,13.7,,2.4,72.4,1019.5,clear
2022-04-07,13.1,,3.6,79.4,1017.6,clear
2022-04-08,15.1,,2.2,51.1,1018,clear
2022-04-09,17.2,,2.6,52.8,1015.1,clear
2022-04-10,17.4,,2,59,1015,clouds
2022-04-11,19.8,,1.7,76.1,1011.1,clouds
2022-04-12,18.8,,2.1,87.1,1009.7,clouds
2022-04-13,17.9,5.7,3.5,89.5,1010.2,rain
2022-04-14,14.1,9,4.2,88.9,1012.8,rain
2022-04-15,14,,3,72.8,1015.1,clouds
2022-04-16,13.6,,2.7,63.5,1016.4,clouds
2022-04-17,14.3,,2.5,49,1017.8,clear
2022-04-18,15.1,,1.9,54,1016.3,clouds
2022-04-19,15.6,,2.2,46.8,1016.3,clouds
2022-04-20,15.7,,2.1,41.8,1015.1,clouds
2022-04-21,14.7,2.7,2,69.6,1011.9,rain
2022-04-22,17.2,,2.5,70.9,1011,clouds
2022-04-23,18,,2.8,90.5,1009.8,clouds
2022-04-24,17.7,,1.9,92.1,1010,clouds
2022-04-25,21.2,14.8,2.7,81.9,1007.1,rain
2022-04-26,19.3,25.8,5.5,92.1,1002.3,rain
2022-04-27,17.1,,3,71.9,1012.7,clouds
2022-04-28,17.5,,4.3,78.9,1012.7,clouds
2022-04-29,13.6,26,3.7,88.6,1013,rain
2022-04-30,15.1,,3.1,72.9,1016.4,clouds
2022-05-01,14.8,,3.2,59.9,1014.5,clouds
